分拣中心,日期,小时,货量
SC44,2023/12/19,9,1085
SC44,2023/12/19,10,1085
SC44,2023/12/19,11,1085
SC44,2023/12/19,12,1085
SC44,2023/12/19,13,1085
SC44,2023/12/19,14,1085
SC44,2023/12/19,15,1085
SC44,2023/12/19,16,1085
SC44,2023/12/19,17,1085
SC44,2023/12/19,18,1085
SC44,2023/12/19,19,1085
SC44,2023/12/19,20,1085
SC44,2023/12/19,21,1085
SC44,2023/12/19,22,1085
SC44,2023/12/19,23,1085
SC44,2023/12/20,0,1085
SC44,2023/12/20,1,1085
SC44,2023/12/20,2,1085
SC44,2023/12/20,3,1085
SC44,2023/12/20,4,1085
SC44,2023/12/20,5,1085
SC44,2023/12/20,6,1085
SC44,2023/12/20,7,1085
SC44,2023/12/20,8,1085
SC44,2023/12/20,9,1085
SC44,2023/12/20,10,1085
SC44,2023/12/20,11,1085
SC44,2023/12/20,12,1085
SC44,2023/12/20,13,1085
SC44,2023/12/20,14,1085
SC44,2023/12/20,15,1085
SC44,2023/12/20,16,1085
SC44,2023/12/20,17,1085
SC44,2023/12/20,18,1085
SC44,2023/12/20,19,1085
SC44,2023/12/20,20,1085
SC44,2023/12/20,21,1085
SC44,2023/12/20,22,1085
SC44,2023/12/20,23,1085
SC44,2023/12/21,0,1085
SC44,2023/12/21,1,1085
SC44,2023/12/21,2,1085
SC44,2023/12/21,3,1085
SC44,2023/12/21,4,1085
SC44,2023/12/21,5,1085
SC44,2023/12/21,6,1085
SC44,2023/12/21,7,1085
SC44,2023/12/21,8,1085
SC44,2023/12/21,9,1085
SC44,2023/12/21,10,1085
SC44,2023/12/21,11,1085
SC44,2023/12/21,12,1085
SC44,2023/12/21,13,1085
SC44,2023/12/21,14,1085
SC44,2023/12/21,15,1085
SC44,2023/12/21,16,1085
SC44,2023/12/21,17,1085
SC44,2023/12/21,18,1085
SC44,2023/12/21,19,1085
SC44,2023/12/21,20,1085
SC44,2023/12/21,21,1085
SC44,2023/12/21,22,1085
SC44,2023/12/21,23,1085
SC44,2023/12/22,0,1085
SC44,2023/12/22,1,1085
SC44,2023/12/22,2,1085
SC44,2023/12/22,3,1085
SC44,2023/12/22,4,1085
SC44,2023/12/22,5,1085
SC44,2023/12/22,6,1085
SC44,2023/12/22,7,1085
SC44,2023/12/22,8,1085
SC44,2023/12/22,9,1085
SC44,2023/12/22,10,1085
SC44,2023/12/22,11,1085
SC44,2023/12/22,12,1085
SC44,2023/12/22,13,1085
SC44,2023/12/22,14,1085
SC44,2023/12/22,15,1085
SC44,2023/12/22,16,1085
SC44,2023/12/22,17,1085
SC44,2023/12/22,18,1085
SC44,2023/12/22,19,1085
SC44,2023/12/22,20,1085
SC44,2023/12/22,21,1085
SC44,2023/12/22,22,1085
SC44,2023/12/22,23,1085
SC44,2023/12/23,0,1085
SC44,2023/12/23,1,1085
SC44,2023/12/23,2,1085
SC44,2023/12/23,3,1085
SC44,2023/12/23,4,1085
SC44,2023/12/23,5,1085
SC44,2023/12/23,6,1085
SC44,2023/12/23,7,1085
SC44,2023/12/23,8,1085
SC44,2023/12/23,9,1085
SC44,2023/12/23,10,1085
SC44,2023/12/23,11,1085
SC44,2023/12/23,12,1085
SC44,2023/12/23,13,1085
SC44,2023/12/23,14,1085
SC44,2023/12/23,15,1085
SC44,2023/12/23,16,1085
SC44,2023/12/23,17,1085
SC44,2023/12/23,18,1085
SC44,2023/12/23,19,1085
SC44,2023/12/23,20,1085
SC44,2023/12/23,21,1085
SC44,2023/12/23,22,1085
SC44,2023/12/23,23,1085
SC44,2023/12/24,0,1085
SC44,2023/12/24,1,1085
SC44,2023/12/24,2,1085
SC44,2023/12/24,3,1085
SC44,2023/12/24,4,1085
SC44,2023/12/24,5,1085
SC44,2023/12/24,6,1085
SC44,2023/12/24,7,1085
SC44,2023/12/24,8,1085
SC44,2023/12/24,9,1085
SC44,2023/12/24,10,1085
SC44,2023/12/24,11,1085
SC44,2023/12/24,12,1085
SC44,2023/12/24,13,1085
SC44,2023/12/24,14,1085
SC44,2023/12/24,15,1085
SC44,2023/12/24,16,1085
SC44,2023/12/24,17,1085
SC44,2023/12/24,18,1085
SC44,2023/12/24,19,1085
SC44,2023/12/24,20,1085
SC44,2023/12/24,21,1085
SC44,2023/12/24,22,1085
SC44,2023/12/24,23,1085
SC44,2023/12/25,0,1085
SC44,2023/12/25,1,1085
SC44,2023/12/25,2,1085
SC44,2023/12/25,3,1085
SC44,2023/12/25,4,1085
SC44,2023/12/25,5,1085
SC44,2023/12/25,6,1085
SC44,2023/12/25,7,1085
SC44,2023/12/25,8,1085
SC44,2023/12/25,9,1085
SC44,2023/12/25,10,1085
SC44,2023/12/25,11,1085
SC44,2023/12/25,12,1085
SC44,2023/12/25,13,1085
SC44,2023/12/25,14,1085
SC44,2023/12/25,15,1085
SC44,2023/12/25,16,1085
SC44,2023/12/25,17,1085
SC44,2023/12/25,18,1085
SC44,2023/12/25,19,1085
SC44,2023/12/25,20,1085
SC44,2023/12/25,21,1085
SC44,2023/12/25,22,1085
SC44,2023/12/25,23,1085
SC44,2023/12/26,0,1085
SC44,2023/12/26,1,1085
SC44,2023/12/26,2,1085
SC44,2023/12/26,3,1085
SC44,2023/12/26,4,1085
SC44,2023/12/26,5,1085
SC44,2023/12/26,6,1085
SC44,2023/12/26,7,1085
SC44,2023/12/26,8,1085
SC44,2023/12/26,9,1085
SC44,2023/12/26,10,1085
SC44,2023/12/26,11,1085
SC44,2023/12/26,12,1085
SC44,2023/12/26,13,1085
SC44,2023/12/26,14,1085
SC44,2023/12/26,15,1085
SC44,2023/12/26,16,1085
SC44,2023/12/26,17,1085
SC44,2023/12/26,18,1085
SC44,2023/12/26,19,1085
SC44,2023/12/26,20,1085
SC44,2023/12/26,21,1085
SC44,2023/12/26,22,1085
SC44,2023/12/26,23,1085
SC44,2023/12/27,0,1085
SC44,2023/12/27,1,1085
SC44,2023/12/27,2,1085
SC44,2023/12/27,3,1085
SC44,2023/12/27,4,1085
SC44,2023/12/27,5,1085
SC44,2023/12/27,6,1085
SC44,2023/12/27,7,1085
SC44,2023/12/27,8,1085
SC44,2023/12/27,9,1085
SC44,2023/12/27,10,1085
SC44,2023/12/27,11,1085
SC44,2023/12/27,12,1085
SC44,2023/12/27,13,1085
SC44,2023/12/27,14,1085
SC44,2023/12/27,15,1085
SC44,2023/12/27,16,1085
SC44,2023/12/27,17,1085
SC44,2023/12/27,18,1085
SC44,2023/12/27,19,1085
SC44,2023/12/27,20,1085
SC44,2023/12/27,21,1085
SC44,2023/12/27,22,1085
SC44,2023/12/27,23,1085
SC44,2023/12/28,0,1085
SC44,2023/12/28,1,1085
SC44,2023/12/28,2,1085
SC44,2023/12/28,3,1085
SC44,2023/12/28,4,1085
SC44,2023/12/28,5,1085
SC44,2023/12/28,6,1085
SC44,2023/12/28,7,1085
SC44,2023/12/28,8,1085
SC44,2023/12/28,9,1085
SC44,2023/12/28,10,1085
SC44,2023/12/28,11,1085
SC44,2023/12/28,12,1085
SC44,2023/12/28,13,1085
SC44,2023/12/28,14,1085
SC44,2023/12/28,15,1085
SC44,2023/12/28,16,1085
SC44,2023/12/28,17,1085
SC44,2023/12/28,18,1085
SC44,2023/12/28,19,1085
SC44,2023/12/28,20,1085
SC44,2023/12/28,21,1085
SC44,2023/12/28,22,1085
SC44,2023/12/28,23,1085
SC44,2023/12/29,0,1085
SC44,2023/12/29,1,1085
SC44,2023/12/29,2,1085
SC44,2023/12/29,3,1085
SC44,2023/12/29,4,1085
SC44,2023/12/29,5,1085
SC44,2023/12/29,6,1085
SC44,2023/12/29,7,1085
SC44,2023/12/29,8,1085
SC44,2023/12/29,9,1085
SC44,2023/12/29,10,1085
SC44,2023/12/29,11,1085
SC44,2023/12/29,12,1085
SC44,2023/12/29,13,1085
SC44,2023/12/29,14,1085
SC44,2023/12/29,15,1085
SC44,2023/12/29,16,1085
SC44,2023/12/29,17,1085
SC44,2023/12/29,18,1085
SC44,2023/12/29,19,1085
SC44,2023/12/29,20,1085
SC44,2023/12/29,21,1085
SC44,2023/12/29,22,1085
SC44,2023/12/29,23,1085
SC44,2023/12/30,0,1085
SC44,2023/12/30,1,1085
SC44,2023/12/30,2,1085
SC44,2023/12/30,3,1085
SC44,2023/12/30,4,1085
SC44,2023/12/30,5,1085
SC44,2023/12/30,6,1085
SC44,2023/12/30,7,1085
SC44,2023/12/30,8,1085
SC44,2023/12/30,9,1085
SC44,2023/12/30,10,1085
SC44,2023/12/30,11,1085
SC44,2023/12/30,12,1085
SC44,2023/12/30,13,1085
SC44,2023/12/30,14,1085
SC44,2023/12/30,15,1085
SC44,2023/12/30,16,1085
SC44,2023/12/30,17,1085
SC44,2023/12/30,18,1085
SC44,2023/12/30,19,1085
SC44,2023/12/30,20,1085
SC44,2023/12/30,21,1085
SC44,2023/12/30,22,1085
SC44,2023/12/30,23,1085
SC21,2023/12/01,0,100
SC21,2023/12/01,1,132
SC21,2023/12/01,2,112
SC21,2023/12/01,3,124
SC21,2023/12/01,4,109
SC21,2023/12/01,5,116
SC21,2023/12/01,6,93
SC21,2023/12/01,7,117
SC21,2023/12/01,8,114
SC21,2023/12/01,9,116
SC21,2023/12/01,10,109
SC21,2023/12/01,11,116
SC21,2023/12/01,12,97
SC21,2023/12/01,13,121
SC21,2023/12/01,14,116
SC21,2023/12/01,15,122
SC21,2023/12/01,16,120
SC21,2023/12/01,17,116
SC21,2023/12/01,18,98
SC21,2023/12/01,19,135
SC21,2023/12/01,20,127
SC21,2023/12/01,21,126
SC21,2023/12/01,22,119
SC21,2023/12/01,23,120
SC21,2023/12/02,0,112
SC21,2023/12/02,1,119
SC21,2023/12/02,2,114
SC21,2023/12/02,3,118
SC21,2023/12/02,4,114
SC21,2023/12/02,5,117
SC21,2023/12/02,6,111
SC21,2023/12/02,7,117
SC21,2023/12/02,8,115
SC21,2023/12/02,9,116
SC21,2023/12/02,10,114
SC21,2023/12/02,11,116
SC21,2023/12/02,12,112
SC21,2023/12/02,13,117
SC21,2023/12/02,14,116
SC21,2023/12/02,15,117
SC21,2023/12/02,16,116
SC21,2023/12/02,17,116
SC21,2023/12/02,18,113
SC21,2023/12/02,19,119
SC21,2023/12/02,20,117
SC21,2023/12/02,21,118
SC21,2023/12/02,22,116
SC21,2023/12/02,23,117
SC21,2023/12/03,0,115
SC21,2023/12/03,1,117
SC21,2023/12/03,2,115
SC21,2023/12/03,3,116
SC21,2023/12/03,4,115
SC21,2023/12/03,5,116
SC21,2023/12/03,6,115
SC21,2023/12/03,7,116
SC21,2023/12/03,8,116
SC21,2023/12/03,9,116
SC21,2023/12/03,10,115
SC21,2023/12/03,11,116
SC21,2023/12/03,12,115
SC21,2023/12/03,13,116
SC21,2023/12/03,14,116
SC21,2023/12/03,15,116
SC21,2023/12/03,16,116
SC21,2023/12/03,17,116
SC21,2023/12/03,18,115
SC21,2023/12/03,19,116
SC21,2023/12/03,20,116
SC21,2023/12/03,21,116
SC21,2023/12/03,22,116
SC21,2023/12/03,23,116
SC21,2023/12/04,0,116
SC21,2023/12/04,1,116
SC21,2023/12/04,2,116
SC21,2023/12/04,3,116
SC21,2023/12/04,4,116
SC21,2023/12/04,5,116
SC21,2023/12/04,6,116
SC21,2023/12/04,7,116
SC21,2023/12/04,8,116
SC21,2023/12/04,9,116
SC21,2023/12/04,10,116
SC21,2023/12/04,11,116
SC21,2023/12/04,12,116
SC21,2023/12/04,13,116
SC21,2023/12/04,14,116
SC21,2023/12/04,15,116
SC21,2023/12/04,16,116
SC21,2023/12/04,17,116
SC21,2023/12/04,18,116
SC21,2023/12/04,19,116
SC21,2023/12/04,20,116
SC21,2023/12/04,21,116
SC21,2023/12/04,22,116
SC21,2023/12/04,23,116
SC21,2023/12/05,0,116
SC21,2023/12/05,1,116
SC21,2023/12/05,2,116
SC21,2023/12/05,3,116
SC21,2023/12/05,4,116
SC21,2023/12/05,5,116
SC21,2023/12/05,6,116
SC21,2023/12/05,7,116
SC21,2023/12/05,8,116
SC21,2023/12/05,9,116
SC21,2023/12/05,10,116
SC21,2023/12/05,11,116
SC21,2023/12/05,12,116
SC21,2023/12/05,13,116
SC21,2023/12/05,14,116
SC21,2023/12/05,15,116
SC21,2023/12/05,16,116
SC21,2023/12/05,17,116
SC21,2023/12/05,18,116
SC21,2023/12/05,19,116
SC21,2023/12/05,20,116
SC21,2023/12/05,21,116
SC21,2023/12/05,22,116
SC21,2023/12/05,23,116
SC21,2023/12/06,0,116
SC21,2023/12/06,1,116
SC21,2023/12/06,2,116
SC21,2023/12/06,3,116
SC21,2023/12/06,4,116
SC21,2023/12/06,5,116
SC21,2023/12/06,6,116
SC21,2023/12/06,7,116
SC21,2023/12/06,8,116
SC21,2023/12/06,9,116
SC21,2023/12/06,10,116
SC21,2023/12/06,11,116
SC21,2023/12/06,12,116
SC21,2023/12/06,13,116
SC21,2023/12/06,14,116
SC21,2023/12/06,15,116
SC21,2023/12/06,16,116
SC21,2023/12/06,17,116
SC21,2023/12/06,18,116
SC21,2023/12/06,19,116
SC21,2023/12/06,20,116
SC21,2023/12/06,21,116
SC21,2023/12/06,22,116
SC21,2023/12/06,23,116
SC21,2023/12/07,0,116
SC21,2023/12/07,1,116
SC21,2023/12/07,2,116
SC21,2023/12/07,3,116
SC21,2023/12/07,4,116
SC21,2023/12/07,5,116
SC21,2023/12/07,6,116
SC21,2023/12/07,7,116
SC21,2023/12/07,8,116
SC21,2023/12/07,9,116
SC21,2023/12/07,10,116
SC21,2023/12/07,11,116
SC21,2023/12/07,12,116
SC21,2023/12/07,13,116
SC21,2023/12/07,14,116
SC21,2023/12/07,15,116
SC21,2023/12/07,16,116
SC21,2023/12/07,17,116
SC21,2023/12/07,18,116
SC21,2023/12/07,19,116
SC21,2023/12/07,20,116
SC21,2023/12/07,21,116
SC21,2023/12/07,22,116
SC21,2023/12/07,23,116
SC21,2023/12/08,0,116
SC21,2023/12/08,1,116
SC21,2023/12/08,2,116
SC21,2023/12/08,3,116
SC21,2023/12/08,4,116
SC21,2023/12/08,5,116
SC21,2023/12/08,6,116
SC21,2023/12/08,7,116
SC21,2023/12/08,8,116
SC21,2023/12/08,9,116
SC21,2023/12/08,10,116
SC21,2023/12/08,11,116
SC21,2023/12/08,12,116
SC21,2023/12/08,13,116
SC21,2023/12/08,14,116
SC21,2023/12/08,15,116
SC21,2023/12/08,16,116
SC21,2023/12/08,17,116
SC21,2023/12/08,18,116
SC21,2023/12/08,19,116
SC21,2023/12/08,20,116
SC21,2023/12/08,21,116
SC21,2023/12/08,22,116
SC21,2023/12/08,23,116
SC21,2023/12/09,0,116
SC21,2023/12/09,1,116
SC21,2023/12/09,2,116
SC21,2023/12/09,3,116
SC21,2023/12/09,4,116
SC21,2023/12/09,5,116
SC21,2023/12/09,6,116
SC21,2023/12/09,7,116
SC21,2023/12/09,8,116
SC21,2023/12/09,9,116
SC21,2023/12/09,10,116
SC21,2023/12/09,11,116
SC21,2023/12/09,12,116
SC21,2023/12/09,13,116
SC21,2023/12/09,14,116
SC21,2023/12/09,15,116
SC21,2023/12/09,16,116
SC21,2023/12/09,17,116
SC21,2023/12/09,18,116
SC21,2023/12/09,19,116
SC21,2023/12/09,20,116
SC21,2023/12/09,21,116
SC21,2023/12/09,22,116
SC21,2023/12/09,23,116
SC21,2023/12/10,0,116
SC21,2023/12/10,1,116
SC21,2023/12/10,2,116
SC21,2023/12/10,3,116
SC21,2023/12/10,4,116
SC21,2023/12/10,5,116
SC21,2023/12/10,6,116
SC21,2023/12/10,7,116
SC21,2023/12/10,8,116
SC21,2023/12/10,9,116
SC21,2023/12/10,10,116
SC21,2023/12/10,11,116
SC21,2023/12/10,12,116
SC21,2023/12/10,13,116
SC21,2023/12/10,14,116
SC21,2023/12/10,15,116
SC21,2023/12/10,16,116
SC21,2023/12/10,17,116
SC21,2023/12/10,18,116
SC21,2023/12/10,19,116
SC21,2023/12/10,20,116
SC21,2023/12/10,21,116
SC21,2023/12/10,22,116
SC21,2023/12/10,23,116
SC21,2023/12/11,0,116
SC21,2023/12/11,1,116
SC21,2023/12/11,2,116
SC21,2023/12/11,3,116
SC21,2023/12/11,4,116
SC21,2023/12/11,5,116
SC21,2023/12/11,6,116
SC21,2023/12/11,7,116
SC21,2023/12/11,8,116
SC21,2023/12/11,9,116
SC21,2023/12/11,10,116
SC21,2023/12/11,11,116
SC21,2023/12/11,12,116
SC21,2023/12/11,13,116
SC21,2023/12/11,14,116
SC21,2023/12/11,15,116
SC21,2023/12/11,16,116
SC21,2023/12/11,17,116
SC21,2023/12/11,18,116
SC21,2023/12/11,19,116
SC21,2023/12/11,20,116
SC21,2023/12/11,21,116
SC21,2023/12/11,22,116
SC21,2023/12/11,23,116
SC21,2023/12/12,0,116
SC21,2023/12/12,1,116
SC21,2023/12/12,2,116
SC21,2023/12/12,3,116
SC21,2023/12/12,4,116
SC21,2023/12/12,5,116
SC21,2023/12/12,6,116
SC21,2023/12/12,7,116
SC21,2023/12/12,8,116
SC21,2023/12/12,9,116
SC21,2023/12/12,10,116
SC21,2023/12/12,11,116
SC21,2023/12/12,12,116
SC21,2023/12/12,13,116
SC21,2023/12/12,14,116
SC21,2023/12/12,15,116
SC21,2023/12/12,16,116
SC21,2023/12/12,17,116
SC21,2023/12/12,18,116
SC21,2023/12/12,19,116
SC21,2023/12/12,20,116
SC21,2023/12/12,21,116
SC21,2023/12/12,22,116
SC21,2023/12/12,23,116
SC21,2023/12/13,0,116
SC21,2023/12/13,1,116
SC21,2023/12/13,2,116
SC21,2023/12/13,3,116
SC21,2023/12/13,4,116
SC21,2023/12/13,5,116
SC21,2023/12/13,6,116
SC21,2023/12/13,7,116
SC21,2023/12/13,8,116
SC21,2023/12/13,9,116
SC21,2023/12/13,10,116
SC21,2023/12/13,11,116
SC21,2023/12/13,12,116
SC21,2023/12/13,13,116
SC21,2023/12/13,14,116
SC21,2023/12/13,15,116
SC21,2023/12/13,16,116
SC21,2023/12/13,17,116
SC21,2023/12/13,18,116
SC21,2023/12/13,19,116
SC21,2023/12/13,20,116
SC21,2023/12/13,21,116
SC21,2023/12/13,22,116
SC21,2023/12/13,23,116
SC21,2023/12/14,0,116
SC21,2023/12/14,1,116
SC21,2023/12/14,2,116
SC21,2023/12/14,3,116
SC21,2023/12/14,4,116
SC21,2023/12/14,5,116
SC21,2023/12/14,6,116
SC21,2023/12/14,7,116
SC21,2023/12/14,8,116
SC21,2023/12/14,9,116
SC21,2023/12/14,10,116
SC21,2023/12/14,11,116
SC21,2023/12/14,12,116
SC21,2023/12/14,13,116
SC21,2023/12/14,14,116
SC21,2023/12/14,15,116
SC21,2023/12/14,16,116
SC21,2023/12/14,17,116
SC21,2023/12/14,18,116
SC21,2023/12/14,19,116
SC21,2023/12/14,20,116
SC21,2023/12/14,21,116
SC21,2023/12/14,22,116
SC21,2023/12/14,23,116
SC21,2023/12/15,0,116
SC21,2023/12/15,1,116
SC21,2023/12/15,2,116
SC21,2023/12/15,3,116
SC21,2023/12/15,4,116
SC21,2023/12/15,5,116
SC21,2023/12/15,6,116
SC21,2023/12/15,7,116
SC21,2023/12/15,8,116
SC21,2023/12/15,9,116
SC21,2023/12/15,10,116
SC21,2023/12/15,11,116
SC21,2023/12/15,12,116
SC21,2023/12/15,13,116
SC21,2023/12/15,14,116
SC21,2023/12/15,15,116
SC21,2023/12/15,16,116
SC21,2023/12/15,17,116
SC21,2023/12/15,18,116
SC21,2023/12/15,19,116
SC21,2023/12/15,20,116
SC21,2023/12/15,21,116
SC21,2023/12/15,22,116
SC21,2023/12/15,23,116
SC21,2023/12/16,0,116
SC21,2023/12/16,1,116
SC21,2023/12/16,2,116
SC21,2023/12/16,3,116
SC21,2023/12/16,4,116
SC21,2023/12/16,5,116
SC21,2023/12/16,6,116
SC21,2023/12/16,7,116
SC21,2023/12/16,8,116
SC21,2023/12/16,9,116
SC21,2023/12/16,10,116
SC21,2023/12/16,11,116
SC21,2023/12/16,12,116
SC21,2023/12/16,13,116
SC21,2023/12/16,14,116
SC21,2023/12/16,15,116
SC21,2023/12/16,16,116
SC21,2023/12/16,17,116
SC21,2023/12/16,18,116
SC21,2023/12/16,19,116
SC21,2023/12/16,20,116
SC21,2023/12/16,21,116
SC21,2023/12/16,22,116
SC21,2023/12/16,23,116
SC21,2023/12/17,0,116
SC21,2023/12/17,1,116
SC21,2023/12/17,2,116
SC21,2023/12/17,3,116
SC21,2023/12/17,4,116
SC21,2023/12/17,5,116
SC21,2023/12/17,6,116
SC21,2023/12/17,7,116
SC21,2023/12/17,8,116
SC21,2023/12/17,9,116
SC21,2023/12/17,10,116
SC21,2023/12/17,11,116
SC21,2023/12/17,12,116
SC21,2023/12/17,13,116
SC21,2023/12/17,14,116
SC21,2023/12/17,15,116
SC21,2023/12/17,16,116
SC21,2023/12/17,17,116
SC21,2023/12/17,18,116
SC21,2023/12/17,19,116
SC21,2023/12/17,20,116
SC21,2023/12/17,21,116
SC21,2023/12/17,22,116
SC21,2023/12/17,23,116
SC21,2023/12/18,0,116
SC21,2023/12/18,1,116
SC21,2023/12/18,2,116
SC21,2023/12/18,3,116
SC21,2023/12/18,4,116
SC21,2023/12/18,5,116
SC21,2023/12/18,6,116
SC21,2023/12/18,7,116
SC21,2023/12/18,8,116
SC21,2023/12/18,9,116
SC21,2023/12/18,10,116
SC21,2023/12/18,11,116
SC21,2023/12/18,12,116
SC21,2023/12/18,13,116
SC21,2023/12/18,14,116
SC21,2023/12/18,15,116
SC21,2023/12/18,16,116
SC21,2023/12/18,17,116
SC21,2023/12/18,18,116
SC21,2023/12/18,19,116
SC21,2023/12/18,20,116
SC21,2023/12/18,21,116
SC21,2023/12/18,22,116
SC21,2023/12/18,23,116
SC21,2023/12/19,0,116
SC21,2023/12/19,1,116
SC21,2023/12/19,2,116
SC21,2023/12/19,3,116
SC21,2023/12/19,4,116
SC21,2023/12/19,5,116
SC21,2023/12/19,6,116
SC21,2023/12/19,7,116
SC21,2023/12/19,8,116
SC21,2023/12/19,9,116
SC21,2023/12/19,10,116
SC21,2023/12/19,11,116
SC21,2023/12/19,12,116
SC21,2023/12/19,13,116
SC21,2023/12/19,14,116
SC21,2023/12/19,15,116
SC21,2023/12/19,16,116
SC21,2023/12/19,17,116
SC21,2023/12/19,18,116
SC21,2023/12/19,19,116
SC21,2023/12/19,20,116
SC21,2023/12/19,21,116
SC21,2023/12/19,22,116
SC21,2023/12/19,23,116
SC21,2023/12/20,0,116
SC21,2023/12/20,1,116
SC21,2023/12/20,2,116
SC21,2023/12/20,3,116
SC21,2023/12/20,4,116
SC21,2023/12/20,5,116
SC21,2023/12/20,6,116
SC21,2023/12/20,7,116
SC21,2023/12/20,8,116
SC21,2023/12/20,9,116
SC21,2023/12/20,10,116
SC21,2023/12/20,11,116
SC21,2023/12/20,12,116
SC21,2023/12/20,13,116
SC21,2023/12/20,14,116
SC21,2023/12/20,15,116
SC21,2023/12/20,16,116
SC21,2023/12/20,17,116
SC21,2023/12/20,18,116
SC21,2023/12/20,19,116
SC21,2023/12/20,20,116
SC21,2023/12/20,21,116
SC21,2023/12/20,22,116
SC21,2023/12/20,23,116
SC21,2023/12/21,0,116
SC21,2023/12/21,1,116
SC21,2023/12/21,2,116
SC21,2023/12/21,3,116
SC21,2023/12/21,4,116
SC21,2023/12/21,5,116
SC21,2023/12/21,6,116
SC21,2023/12/21,7,116
SC21,2023/12/21,8,116
SC21,2023/12/21,9,116
SC21,2023/12/21,10,116
SC21,2023/12/21,11,116
SC21,2023/12/21,12,116
SC21,2023/12/21,13,116
SC21,2023/12/21,14,116
SC21,2023/12/21,15,116
SC21,2023/12/21,16,116
SC21,2023/12/21,17,116
SC21,2023/12/21,18,116
SC21,2023/12/21,19,116
SC21,2023/12/21,20,116
SC21,2023/12/21,21,116
SC21,2023/12/21,22,116
SC21,2023/12/21,23,116
SC21,2023/12/22,0,116
SC21,2023/12/22,1,116
SC21,2023/12/22,2,116
SC21,2023/12/22,3,116
SC21,2023/12/22,4,116
SC21,2023/12/22,5,116
SC21,2023/12/22,6,116
SC21,2023/12/22,7,116
SC21,2023/12/22,8,116
SC21,2023/12/22,9,116
SC21,2023/12/22,10,116
SC21,2023/12/22,11,116
SC21,2023/12/22,12,116
SC21,2023/12/22,13,116
SC21,2023/12/22,14,116
SC21,2023/12/22,15,116
SC21,2023/12/22,16,116
SC21,2023/12/22,17,116
SC21,2023/12/22,18,116
SC21,2023/12/22,19,116
SC21,2023/12/22,20,116
SC21,2023/12/22,21,116
SC21,2023/12/22,22,116
SC21,2023/12/22,23,116
SC21,2023/12/23,0,116
SC21,2023/12/23,1,116
SC21,2023/12/23,2,116
SC21,2023/12/23,3,116
SC21,2023/12/23,4,116
SC21,2023/12/23,5,116
SC21,2023/12/23,6,116
SC21,2023/12/23,7,116
SC21,2023/12/23,8,116
SC21,2023/12/23,9,116
SC21,2023/12/23,10,116
SC21,2023/12/23,11,116
SC21,2023/12/23,12,116
SC21,2023/12/23,13,116
SC21,2023/12/23,14,116
SC21,2023/12/23,15,116
SC21,2023/12/23,16,116
SC21,2023/12/23,17,116
SC21,2023/12/23,18,116
SC21,2023/12/23,19,116
SC21,2023/12/23,20,116
SC21,2023/12/23,21,116
SC21,2023/12/23,22,116
SC21,2023/12/23,23,116
SC21,2023/12/24,0,116
SC21,2023/12/24,1,116
SC21,2023/12/24,2,116
SC21,2023/12/24,3,116
SC21,2023/12/24,4,116
SC21,2023/12/24,5,116
SC21,2023/12/24,6,116
SC21,2023/12/24,7,116
SC21,2023/12/24,8,116
SC21,2023/12/24,9,116
SC21,2023/12/24,10,116
SC21,2023/12/24,11,116
SC21,2023/12/24,12,116
SC21,2023/12/24,13,116
SC21,2023/12/24,14,116
SC21,2023/12/24,15,116
SC21,2023/12/24,16,116
SC21,2023/12/24,17,116
SC21,2023/12/24,18,116
SC21,2023/12/24,19,116
SC21,2023/12/24,20,116
SC21,2023/12/24,21,116
SC21,2023/12/24,22,116
SC21,2023/12/24,23,116
SC21,2023/12/25,0,116
SC21,2023/12/25,1,116
SC21,2023/12/25,2,116
SC21,2023/12/25,3,116
SC21,2023/12/25,4,116
SC21,2023/12/25,5,116
SC21,2023/12/25,6,116
SC21,2023/12/25,7,116
SC21,2023/12/25,8,116
SC21,2023/12/25,9,116
SC21,2023/12/25,10,116
SC21,2023/12/25,11,116
SC21,2023/12/25,12,116
SC21,2023/12/25,13,116
SC21,2023/12/25,14,116
SC21,2023/12/25,15,116
SC21,2023/12/25,16,116
SC21,2023/12/25,17,116
SC21,2023/12/25,18,116
SC21,2023/12/25,19,116
SC21,2023/12/25,20,116
SC21,2023/12/25,21,116
SC21,2023/12/25,22,116
SC21,2023/12/25,23,116
SC21,2023/12/26,0,116
SC21,2023/12/26,1,116
SC21,2023/12/26,2,116
SC21,2023/12/26,3,116
SC21,2023/12/26,4,116
SC21,2023/12/26,5,116
SC21,2023/12/26,6,116
SC21,2023/12/26,7,116
SC21,2023/12/26,8,116
SC21,2023/12/26,9,116
SC21,2023/12/26,10,116
SC21,2023/12/26,11,116
SC21,2023/12/26,12,116
SC21,2023/12/26,13,116
SC21,2023/12/26,14,116
SC21,2023/12/26,15,116
SC21,2023/12/26,16,116
SC21,2023/12/26,17,116
SC21,2023/12/26,18,116
SC21,2023/12/26,19,116
SC21,2023/12/26,20,116
SC21,2023/12/26,21,116
SC21,2023/12/26,22,116
SC21,2023/12/26,23,116
SC21,2023/12/27,0,116
SC21,2023/12/27,1,116
SC21,2023/12/27,2,116
SC21,2023/12/27,3,116
SC21,2023/12/27,4,116
SC21,2023/12/27,5,116
SC21,2023/12/27,6,116
SC21,2023/12/27,7,116
SC21,2023/12/27,8,116
SC21,2023/12/27,9,116
