分拣中心,日期,小时,货量
SC44,2023/12/15,21,1074.0
SC44,2023/12/15,22,1074.0
SC44,2023/12/15,23,1074.0
SC44,2023/12/16,0,1074.0
SC44,2023/12/16,1,1074.0
SC44,2023/12/16,2,1074.0
SC44,2023/12/16,3,1074.0
SC44,2023/12/16,4,1074.0
SC44,2023/12/16,5,1074.0
SC44,2023/12/16,6,1074.0
SC44,2023/12/16,7,1074.0
SC44,2023/12/16,8,1074.0
SC44,2023/12/16,9,1074.0
SC44,2023/12/16,10,1074.0
SC44,2023/12/16,11,1074.0
SC44,2023/12/16,12,1074.0
SC44,2023/12/16,13,1074.0
SC44,2023/12/16,14,1074.0
SC44,2023/12/16,15,1074.0
SC44,2023/12/16,16,1074.0
SC44,2023/12/16,17,1074.0
SC44,2023/12/16,18,1074.0
SC44,2023/12/16,19,1074.0
SC44,2023/12/16,20,1074.0
SC44,2023/12/16,21,1074.0
SC44,2023/12/16,22,1074.0
SC44,2023/12/16,23,1074.0
SC44,2023/12/17,0,1074.0
SC44,2023/12/17,1,1074.0
SC44,2023/12/17,2,1074.0
SC44,2023/12/17,3,1074.0
SC44,2023/12/17,4,1074.0
SC44,2023/12/17,5,1074.0
SC44,2023/12/17,6,1074.0
SC44,2023/12/17,7,1074.0
SC44,2023/12/17,8,1074.0
SC44,2023/12/17,9,1074.0
SC44,2023/12/17,10,1074.0
SC44,2023/12/17,11,1074.0
SC44,2023/12/17,12,1074.0
SC44,2023/12/17,13,1074.0
SC44,2023/12/17,14,1074.0
SC44,2023/12/17,15,1074.0
SC44,2023/12/17,16,1074.0
SC44,2023/12/17,17,1074.0
SC44,2023/12/17,18,1074.0
SC44,2023/12/17,19,1074.0
SC44,2023/12/17,20,1074.0
SC44,2023/12/17,21,1074.0
SC44,2023/12/17,22,1074.0
SC44,2023/12/17,23,1074.0
SC44,2023/12/18,0,1074.0
SC44,2023/12/18,1,1074.0
SC44,2023/12/18,2,1074.0
SC44,2023/12/18,3,1074.0
SC44,2023/12/18,4,1074.0
SC44,2023/12/18,5,1074.0
SC44,2023/12/18,6,1074.0
SC44,2023/12/18,7,1074.0
SC44,2023/12/18,8,1074.0
SC44,2023/12/18,9,1074.0
SC44,2023/12/18,10,1074.0
SC44,2023/12/18,11,1074.0
SC44,2023/12/18,12,1074.0
SC44,2023/12/18,13,1074.0
SC44,2023/12/18,14,1074.0
SC44,2023/12/18,15,1074.0
SC44,2023/12/18,16,1074.0
SC44,2023/12/18,17,1074.0
SC44,2023/12/18,18,1074.0
SC44,2023/12/18,19,1074.0
SC44,2023/12/18,20,1074.0
SC44,2023/12/18,21,1074.0
SC44,2023/12/18,22,1074.0
SC44,2023/12/18,23,1074.0
SC44,2023/12/19,0,1074.0
SC44,2023/12/19,1,1074.0
SC44,2023/12/19,2,1074.0
SC44,2023/12/19,3,1074.0
SC44,2023/12/19,4,1074.0
SC44,2023/12/19,5,1074.0
SC44,2023/12/19,6,1074.0
SC44,2023/12/19,7,1074.0
SC44,2023/12/19,8,1074.0
SC44,2023/12/19,9,1074.0
SC44,2023/12/19,10,1074.0
SC44,2023/12/19,11,1074.0
SC44,2023/12/19,12,1074.0
SC44,2023/12/19,13,1074.0
SC44,2023/12/19,14,1074.0
SC44,2023/12/19,15,1074.0
SC44,2023/12/19,16,1074.0
SC44,2023/12/19,17,1074.0
SC44,2023/12/19,18,1074.0
SC44,2023/12/19,19,1074.0
SC44,2023/12/19,20,1074.0
SC44,2023/12/19,21,1074.0
SC44,2023/12/19,22,1074.0
SC44,2023/12/19,23,1074.0
SC44,2023/12/20,0,1074.0
SC44,2023/12/20,1,1074.0
SC44,2023/12/20,2,1074.0
SC44,2023/12/20,3,1074.0
SC44,2023/12/20,4,1074.0
SC44,2023/12/20,5,1074.0
SC44,2023/12/20,6,1074.0
SC44,2023/12/20,7,1074.0
SC44,2023/12/20,8,1074.0
SC44,2023/12/20,9,1074.0
SC44,2023/12/20,10,1074.0
SC44,2023/12/20,11,1074.0
SC44,2023/12/20,12,1074.0
SC44,2023/12/20,13,1074.0
SC44,2023/12/20,14,1074.0
SC44,2023/12/20,15,1074.0
SC44,2023/12/20,16,1074.0
SC44,2023/12/20,17,1074.0
SC44,2023/12/20,18,1074.0
SC44,2023/12/20,19,1074.0
SC44,2023/12/20,20,1074.0
SC44,2023/12/20,21,1074.0
SC44,2023/12/20,22,1074.0
SC44,2023/12/20,23,1074.0
SC44,2023/12/21,0,1074.0
SC44,2023/12/21,1,1074.0
SC44,2023/12/21,2,1074.0
SC44,2023/12/21,3,1074.0
SC44,2023/12/21,4,1074.0
SC44,2023/12/21,5,1074.0
SC44,2023/12/21,6,1074.0
SC44,2023/12/21,7,1074.0
SC44,2023/12/21,8,1074.0
SC44,2023/12/21,9,1074.0
SC44,2023/12/21,10,1074.0
SC44,2023/12/21,11,1074.0
SC44,2023/12/21,12,1074.0
SC44,2023/12/21,13,1074.0
SC44,2023/12/21,14,1074.0
SC44,2023/12/21,15,1074.0
SC44,2023/12/21,16,1074.0
SC44,2023/12/21,17,1074.0
SC44,2023/12/21,18,1074.0
SC44,2023/12/21,19,1074.0
SC44,2023/12/21,20,1074.0
SC44,2023/12/21,21,1074.0
SC44,2023/12/21,22,1074.0
SC44,2023/12/21,23,1074.0
SC44,2023/12/22,0,1074.0
SC44,2023/12/22,1,1074.0
SC44,2023/12/22,2,1074.0
SC44,2023/12/22,3,1074.0
SC44,2023/12/22,4,1074.0
SC44,2023/12/22,5,1074.0
SC44,2023/12/22,6,1074.0
SC44,2023/12/22,7,1074.0
SC44,2023/12/22,8,1074.0
SC44,2023/12/22,9,1074.0
SC44,2023/12/22,10,1074.0
SC44,2023/12/22,11,1074.0
SC44,2023/12/22,12,1074.0
SC44,2023/12/22,13,1074.0
SC44,2023/12/22,14,1074.0
SC44,2023/12/22,15,1074.0
SC44,2023/12/22,16,1074.0
SC44,2023/12/22,17,1074.0
SC44,2023/12/22,18,1074.0
SC44,2023/12/22,19,1074.0
SC44,2023/12/22,20,1074.0
SC44,2023/12/22,21,1074.0
SC44,2023/12/22,22,1074.0
SC44,2023/12/22,23,1074.0
SC44,2023/12/23,0,1074.0
SC44,2023/12/23,1,1074.0
SC44,2023/12/23,2,1074.0
SC44,2023/12/23,3,1074.0
SC44,2023/12/23,4,1074.0
SC44,2023/12/23,5,1074.0
SC44,2023/12/23,6,1074.0
SC44,2023/12/23,7,1074.0
SC44,2023/12/23,8,1074.0
SC44,2023/12/23,9,1074.0
SC44,2023/12/23,10,1074.0
SC44,2023/12/23,11,1074.0
SC44,2023/12/23,12,1074.0
SC44,2023/12/23,13,1074.0
SC44,2023/12/23,14,1074.0
SC44,2023/12/23,15,1074.0
SC44,2023/12/23,16,1074.0
SC44,2023/12/23,17,1074.0
SC44,2023/12/23,18,1074.0
SC44,2023/12/23,19,1074.0
SC44,2023/12/23,20,1074.0
SC44,2023/12/23,21,1074.0
SC44,2023/12/23,22,1074.0
SC44,2023/12/23,23,1074.0
SC44,2023/12/24,0,1074.0
SC44,2023/12/24,1,1074.0
SC44,2023/12/24,2,1074.0
SC44,2023/12/24,3,1074.0
SC44,2023/12/24,4,1074.0
SC44,2023/12/24,5,1074.0
SC44,2023/12/24,6,1074.0
SC44,2023/12/24,7,1074.0
SC44,2023/12/24,8,1074.0
SC44,2023/12/24,9,1074.0
SC44,2023/12/24,10,1074.0
SC44,2023/12/24,11,1074.0
SC44,2023/12/24,12,1074.0
SC44,2023/12/24,13,1074.0
SC44,2023/12/24,14,1074.0
SC44,2023/12/24,15,1074.0
SC44,2023/12/24,16,1074.0
SC44,2023/12/24,17,1074.0
SC44,2023/12/24,18,1074.0
SC44,2023/12/24,19,1074.0
SC44,2023/12/24,20,1074.0
SC44,2023/12/24,21,1074.0
SC44,2023/12/24,22,1074.0
SC44,2023/12/24,23,1074.0
SC44,2023/12/25,0,1074.0
SC44,2023/12/25,1,1074.0
SC44,2023/12/25,2,1074.0
SC44,2023/12/25,3,1074.0
SC44,2023/12/25,4,1074.0
SC44,2023/12/25,5,1074.0
SC44,2023/12/25,6,1074.0
SC44,2023/12/25,7,1074.0
SC44,2023/12/25,8,1074.0
SC44,2023/12/25,9,1074.0
SC44,2023/12/25,10,1074.0
SC44,2023/12/25,11,1074.0
SC44,2023/12/25,12,1074.0
SC44,2023/12/25,13,1074.0
SC44,2023/12/25,14,1074.0
SC44,2023/12/25,15,1074.0
SC44,2023/12/25,16,1074.0
SC44,2023/12/25,17,1074.0
SC44,2023/12/25,18,1074.0
SC44,2023/12/25,19,1074.0
SC44,2023/12/25,20,1074.0
SC44,2023/12/25,21,1074.0
SC44,2023/12/25,22,1074.0
SC44,2023/12/25,23,1074.0
SC44,2023/12/26,0,1074.0
SC44,2023/12/26,1,1074.0
SC44,2023/12/26,2,1074.0
SC44,2023/12/26,3,1074.0
SC44,2023/12/26,4,1074.0
SC44,2023/12/26,5,1074.0
SC44,2023/12/26,6,1074.0
SC44,2023/12/26,7,1074.0
SC44,2023/12/26,8,1074.0
SC44,2023/12/26,9,1074.0
SC44,2023/12/26,10,1074.0
SC44,2023/12/26,11,1074.0
SC44,2023/12/26,12,1074.0
SC44,2023/12/26,13,1074.0
SC44,2023/12/26,14,1074.0
SC44,2023/12/26,15,1074.0
SC44,2023/12/26,16,1074.0
SC44,2023/12/26,17,1074.0
SC44,2023/12/26,18,1074.0
SC44,2023/12/26,19,1074.0
SC44,2023/12/26,20,1074.0
SC44,2023/12/26,21,1074.0
SC44,2023/12/26,22,1074.0
SC44,2023/12/26,23,1074.0
SC44,2023/12/27,0,1074.0
SC44,2023/12/27,1,1074.0
SC44,2023/12/27,2,1074.0
SC44,2023/12/27,3,1074.0
SC44,2023/12/27,4,1074.0
SC44,2023/12/27,5,1074.0
SC44,2023/12/27,6,1074.0
SC44,2023/12/27,7,1074.0
SC44,2023/12/27,8,1074.0
SC44,2023/12/27,9,1074.0
SC44,2023/12/27,10,1074.0
SC44,2023/12/27,11,1074.0
SC44,2023/12/27,12,1074.0
SC44,2023/12/27,13,1074.0
SC44,2023/12/27,14,1074.0
SC44,2023/12/27,15,1074.0
SC44,2023/12/27,16,1074.0
SC44,2023/12/27,17,1074.0
SC44,2023/12/27,18,1074.0
SC44,2023/12/27,19,1074.0
SC44,2023/12/27,20,1074.0
SC44,2023/12/27,21,1074.0
SC44,2023/12/27,22,1074.0
SC44,2023/12/27,23,1074.0
SC44,2023/12/28,0,1074.0
SC44,2023/12/28,1,1074.0
SC44,2023/12/28,2,1074.0
SC44,2023/12/28,3,1074.0
SC44,2023/12/28,4,1074.0
SC44,2023/12/28,5,1074.0
SC44,2023/12/28,6,1074.0
SC44,2023/12/28,7,1074.0
SC44,2023/12/28,8,1074.0
SC44,2023/12/28,9,1074.0
SC44,2023/12/28,10,1074.0
SC44,2023/12/28,11,1074.0
SC44,2023/12/28,12,1074.0
SC44,2023/12/28,13,1074.0
SC44,2023/12/28,14,1074.0
SC44,2023/12/28,15,1074.0
SC44,2023/12/28,16,1074.0
SC44,2023/12/28,17,1074.0
SC44,2023/12/28,18,1074.0
SC44,2023/12/28,19,1074.0
SC44,2023/12/28,20,1074.0
SC44,2023/12/28,21,1074.0
SC44,2023/12/28,22,1074.0
SC44,2023/12/28,23,1074.0
SC44,2023/12/29,0,1074.0
SC44,2023/12/29,1,1074.0
SC44,2023/12/29,2,1074.0
SC44,2023/12/29,3,1074.0
SC44,2023/12/29,4,1074.0
SC44,2023/12/29,5,1074.0
SC44,2023/12/29,6,1074.0
SC44,2023/12/29,7,1074.0
SC44,2023/12/29,8,1074.0
SC44,2023/12/29,9,1074.0
SC44,2023/12/29,10,1074.0
SC44,2023/12/29,11,1074.0
SC44,2023/12/29,12,1074.0
SC44,2023/12/29,13,1074.0
SC44,2023/12/29,14,1074.0
SC44,2023/12/29,15,1074.0
SC44,2023/12/29,16,1074.0
SC44,2023/12/29,17,1074.0
SC44,2023/12/29,18,1074.0
SC44,2023/12/29,19,1074.0
SC44,2023/12/29,20,1074.0
SC44,2023/12/29,21,1074.0
SC44,2023/12/29,22,1074.0
SC44,2023/12/29,23,1074.0
SC44,2023/12/30,0,1074.0
SC44,2023/12/30,1,1074.0
SC44,2023/12/30,2,1074.0
SC44,2023/12/30,3,1074.0
SC44,2023/12/30,4,1074.0
SC44,2023/12/30,5,1074.0
SC44,2023/12/30,6,1074.0
SC44,2023/12/30,7,1074.0
SC44,2023/12/30,8,1074.0
SC44,2023/12/30,9,1074.0
SC44,2023/12/30,10,1074.0
SC44,2023/12/30,11,1074.0
SC44,2023/12/30,12,1074.0
SC44,2023/12/30,13,1074.0
SC44,2023/12/30,14,1074.0
SC44,2023/12/30,15,1074.0
SC44,2023/12/30,16,1074.0
SC44,2023/12/30,17,1074.0
SC44,2023/12/30,18,1074.0
SC44,2023/12/30,19,1074.0
SC44,2023/12/30,20,1074.0
SC44,2023/12/30,21,1074.0
SC44,2023/12/30,22,1074.0
SC44,2023/12/30,23,1074.0
SC21,2023/12/01,0,117.0
SC21,2023/12/01,1,149.0
SC21,2023/12/01,2,129.0
SC21,2023/12/01,3,141.0
SC21,2023/12/01,4,126.0
SC21,2023/12/01,5,133.0
SC21,2023/12/01,6,110.0
SC21,2023/12/01,7,134.0
SC21,2023/12/01,8,131.0
SC21,2023/12/01,9,133.0
SC21,2023/12/01,10,126.0
SC21,2023/12/01,11,133.0
SC21,2023/12/01,12,114.0
SC21,2023/12/01,13,138.0
SC21,2023/12/01,14,133.0
SC21,2023/12/01,15,139.0
SC21,2023/12/01,16,137.0
SC21,2023/12/01,17,133.0
SC21,2023/12/01,18,115.0
SC21,2023/12/01,19,152.0
SC21,2023/12/01,20,144.0
SC21,2023/12/01,21,143.0
SC21,2023/12/01,22,136.0
SC21,2023/12/01,23,137.0
SC21,2023/12/02,0,129.0
SC21,2023/12/02,1,136.0
SC21,2023/12/02,2,131.0
SC21,2023/12/02,3,135.0
SC21,2023/12/02,4,131.0
SC21,2023/12/02,5,134.0
SC21,2023/12/02,6,128.0
SC21,2023/12/02,7,134.0
SC21,2023/12/02,8,132.0
SC21,2023/12/02,9,133.0
SC21,2023/12/02,10,131.0
SC21,2023/12/02,11,133.0
SC21,2023/12/02,12,129.0
SC21,2023/12/02,13,134.0
SC21,2023/12/02,14,133.0
SC21,2023/12/02,15,134.0
SC21,2023/12/02,16,133.0
SC21,2023/12/02,17,133.0
SC21,2023/12/02,18,130.0
SC21,2023/12/02,19,136.0
SC21,2023/12/02,20,134.0
SC21,2023/12/02,21,135.0
SC21,2023/12/02,22,133.0
SC21,2023/12/02,23,134.0
SC21,2023/12/03,0,132.0
SC21,2023/12/03,1,134.0
SC21,2023/12/03,2,132.0
SC21,2023/12/03,3,133.0
SC21,2023/12/03,4,132.0
SC21,2023/12/03,5,133.0
SC21,2023/12/03,6,132.0
SC21,2023/12/03,7,133.0
SC21,2023/12/03,8,133.0
SC21,2023/12/03,9,133.0
SC21,2023/12/03,10,132.0
SC21,2023/12/03,11,133.0
SC21,2023/12/03,12,132.0
SC21,2023/12/03,13,133.0
SC21,2023/12/03,14,133.0
SC21,2023/12/03,15,133.0
SC21,2023/12/03,16,133.0
SC21,2023/12/03,17,133.0
SC21,2023/12/03,18,132.0
SC21,2023/12/03,19,133.0
SC21,2023/12/03,20,133.0
SC21,2023/12/03,21,133.0
SC21,2023/12/03,22,133.0
SC21,2023/12/03,23,133.0
SC21,2023/12/04,0,133.0
SC21,2023/12/04,1,133.0
SC21,2023/12/04,2,133.0
SC21,2023/12/04,3,133.0
SC21,2023/12/04,4,133.0
SC21,2023/12/04,5,133.0
SC21,2023/12/04,6,133.0
SC21,2023/12/04,7,133.0
SC21,2023/12/04,8,133.0
SC21,2023/12/04,9,133.0
SC21,2023/12/04,10,133.0
SC21,2023/12/04,11,133.0
SC21,2023/12/04,12,133.0
SC21,2023/12/04,13,133.0
SC21,2023/12/04,14,133.0
SC21,2023/12/04,15,133.0
SC21,2023/12/04,16,133.0
SC21,2023/12/04,17,133.0
SC21,2023/12/04,18,133.0
SC21,2023/12/04,19,133.0
SC21,2023/12/04,20,133.0
SC21,2023/12/04,21,133.0
SC21,2023/12/04,22,133.0
SC21,2023/12/04,23,133.0
SC21,2023/12/05,0,133.0
SC21,2023/12/05,1,133.0
SC21,2023/12/05,2,133.0
SC21,2023/12/05,3,133.0
SC21,2023/12/05,4,133.0
SC21,2023/12/05,5,133.0
SC21,2023/12/05,6,133.0
SC21,2023/12/05,7,133.0
SC21,2023/12/05,8,133.0
SC21,2023/12/05,9,133.0
SC21,2023/12/05,10,133.0
SC21,2023/12/05,11,133.0
SC21,2023/12/05,12,133.0
SC21,2023/12/05,13,133.0
SC21,2023/12/05,14,133.0
SC21,2023/12/05,15,133.0
SC21,2023/12/05,16,133.0
SC21,2023/12/05,17,133.0
SC21,2023/12/05,18,133.0
SC21,2023/12/05,19,133.0
SC21,2023/12/05,20,133.0
SC21,2023/12/05,21,133.0
SC21,2023/12/05,22,133.0
SC21,2023/12/05,23,133.0
SC21,2023/12/06,0,133.0
SC21,2023/12/06,1,133.0
SC21,2023/12/06,2,133.0
SC21,2023/12/06,3,133.0
SC21,2023/12/06,4,133.0
SC21,2023/12/06,5,133.0
SC21,2023/12/06,6,133.0
SC21,2023/12/06,7,133.0
SC21,2023/12/06,8,133.0
SC21,2023/12/06,9,133.0
SC21,2023/12/06,10,133.0
SC21,2023/12/06,11,133.0
SC21,2023/12/06,12,133.0
SC21,2023/12/06,13,133.0
SC21,2023/12/06,14,133.0
SC21,2023/12/06,15,133.0
SC21,2023/12/06,16,133.0
SC21,2023/12/06,17,133.0
SC21,2023/12/06,18,133.0
SC21,2023/12/06,19,133.0
SC21,2023/12/06,20,133.0
SC21,2023/12/06,21,133.0
SC21,2023/12/06,22,133.0
SC21,2023/12/06,23,133.0
SC21,2023/12/07,0,133.0
SC21,2023/12/07,1,133.0
SC21,2023/12/07,2,133.0
SC21,2023/12/07,3,133.0
SC21,2023/12/07,4,133.0
SC21,2023/12/07,5,133.0
SC21,2023/12/07,6,133.0
SC21,2023/12/07,7,133.0
SC21,2023/12/07,8,133.0
SC21,2023/12/07,9,133.0
SC21,2023/12/07,10,133.0
SC21,2023/12/07,11,133.0
SC21,2023/12/07,12,133.0
SC21,2023/12/07,13,133.0
SC21,2023/12/07,14,133.0
SC21,2023/12/07,15,133.0
SC21,2023/12/07,16,133.0
SC21,2023/12/07,17,133.0
SC21,2023/12/07,18,133.0
SC21,2023/12/07,19,133.0
SC21,2023/12/07,20,133.0
SC21,2023/12/07,21,133.0
SC21,2023/12/07,22,133.0
SC21,2023/12/07,23,133.0
SC21,2023/12/08,0,133.0
SC21,2023/12/08,1,133.0
SC21,2023/12/08,2,133.0
SC21,2023/12/08,3,133.0
SC21,2023/12/08,4,133.0
SC21,2023/12/08,5,133.0
SC21,2023/12/08,6,133.0
SC21,2023/12/08,7,133.0
SC21,2023/12/08,8,133.0
SC21,2023/12/08,9,133.0
SC21,2023/12/08,10,133.0
SC21,2023/12/08,11,133.0
SC21,2023/12/08,12,133.0
SC21,2023/12/08,13,133.0
SC21,2023/12/08,14,133.0
SC21,2023/12/08,15,133.0
SC21,2023/12/08,16,133.0
SC21,2023/12/08,17,133.0
SC21,2023/12/08,18,133.0
SC21,2023/12/08,19,133.0
SC21,2023/12/08,20,133.0
SC21,2023/12/08,21,133.0
SC21,2023/12/08,22,133.0
SC21,2023/12/08,23,133.0
SC21,2023/12/09,0,133.0
SC21,2023/12/09,1,133.0
SC21,2023/12/09,2,133.0
SC21,2023/12/09,3,133.0
SC21,2023/12/09,4,133.0
SC21,2023/12/09,5,133.0
SC21,2023/12/09,6,133.0
SC21,2023/12/09,7,133.0
SC21,2023/12/09,8,133.0
SC21,2023/12/09,9,133.0
SC21,2023/12/09,10,133.0
SC21,2023/12/09,11,133.0
SC21,2023/12/09,12,133.0
SC21,2023/12/09,13,133.0
SC21,2023/12/09,14,133.0
SC21,2023/12/09,15,133.0
SC21,2023/12/09,16,133.0
SC21,2023/12/09,17,133.0
SC21,2023/12/09,18,133.0
SC21,2023/12/09,19,133.0
SC21,2023/12/09,20,133.0
SC21,2023/12/09,21,133.0
SC21,2023/12/09,22,133.0
SC21,2023/12/09,23,133.0
SC21,2023/12/10,0,133.0
SC21,2023/12/10,1,133.0
SC21,2023/12/10,2,133.0
SC21,2023/12/10,3,133.0
SC21,2023/12/10,4,133.0
SC21,2023/12/10,5,133.0
SC21,2023/12/10,6,133.0
SC21,2023/12/10,7,133.0
SC21,2023/12/10,8,133.0
SC21,2023/12/10,9,133.0
SC21,2023/12/10,10,133.0
SC21,2023/12/10,11,133.0
SC21,2023/12/10,12,133.0
SC21,2023/12/10,13,133.0
SC21,2023/12/10,14,133.0
SC21,2023/12/10,15,133.0
SC21,2023/12/10,16,133.0
SC21,2023/12/10,17,133.0
SC21,2023/12/10,18,133.0
SC21,2023/12/10,19,133.0
SC21,2023/12/10,20,133.0
SC21,2023/12/10,21,133.0
SC21,2023/12/10,22,133.0
SC21,2023/12/10,23,133.0
SC21,2023/12/11,0,133.0
SC21,2023/12/11,1,133.0
SC21,2023/12/11,2,133.0
SC21,2023/12/11,3,133.0
SC21,2023/12/11,4,133.0
SC21,2023/12/11,5,133.0
SC21,2023/12/11,6,133.0
SC21,2023/12/11,7,133.0
SC21,2023/12/11,8,133.0
SC21,2023/12/11,9,133.0
SC21,2023/12/11,10,133.0
SC21,2023/12/11,11,133.0
SC21,2023/12/11,12,133.0
SC21,2023/12/11,13,133.0
SC21,2023/12/11,14,133.0
SC21,2023/12/11,15,133.0
SC21,2023/12/11,16,133.0
SC21,2023/12/11,17,133.0
SC21,2023/12/11,18,133.0
SC21,2023/12/11,19,133.0
SC21,2023/12/11,20,133.0
SC21,2023/12/11,21,133.0
SC21,2023/12/11,22,133.0
SC21,2023/12/11,23,133.0
SC21,2023/12/12,0,133.0
SC21,2023/12/12,1,133.0
SC21,2023/12/12,2,133.0
SC21,2023/12/12,3,133.0
SC21,2023/12/12,4,133.0
SC21,2023/12/12,5,133.0
SC21,2023/12/12,6,133.0
SC21,2023/12/12,7,133.0
SC21,2023/12/12,8,133.0
SC21,2023/12/12,9,133.0
SC21,2023/12/12,10,133.0
SC21,2023/12/12,11,133.0
SC21,2023/12/12,12,133.0
SC21,2023/12/12,13,133.0
SC21,2023/12/12,14,133.0
SC21,2023/12/12,15,133.0
SC21,2023/12/12,16,133.0
SC21,2023/12/12,17,133.0
SC21,2023/12/12,18,133.0
SC21,2023/12/12,19,133.0
SC21,2023/12/12,20,133.0
SC21,2023/12/12,21,133.0
SC21,2023/12/12,22,133.0
SC21,2023/12/12,23,133.0
SC21,2023/12/13,0,133.0
SC21,2023/12/13,1,133.0
SC21,2023/12/13,2,133.0
SC21,2023/12/13,3,133.0
SC21,2023/12/13,4,133.0
SC21,2023/12/13,5,133.0
SC21,2023/12/13,6,133.0
SC21,2023/12/13,7,133.0
SC21,2023/12/13,8,133.0
SC21,2023/12/13,9,133.0
SC21,2023/12/13,10,133.0
SC21,2023/12/13,11,133.0
SC21,2023/12/13,12,133.0
SC21,2023/12/13,13,133.0
SC21,2023/12/13,14,133.0
SC21,2023/12/13,15,133.0
SC21,2023/12/13,16,133.0
SC21,2023/12/13,17,133.0
SC21,2023/12/13,18,133.0
SC21,2023/12/13,19,133.0
SC21,2023/12/13,20,133.0
SC21,2023/12/13,21,133.0
SC21,2023/12/13,22,133.0
SC21,2023/12/13,23,133.0
SC21,2023/12/14,0,133.0
SC21,2023/12/14,1,133.0
SC21,2023/12/14,2,133.0
SC21,2023/12/14,3,133.0
SC21,2023/12/14,4,133.0
SC21,2023/12/14,5,133.0
SC21,2023/12/14,6,133.0
SC21,2023/12/14,7,133.0
SC21,2023/12/14,8,133.0
SC21,2023/12/14,9,133.0
SC21,2023/12/14,10,133.0
SC21,2023/12/14,11,133.0
SC21,2023/12/14,12,133.0
SC21,2023/12/14,13,133.0
SC21,2023/12/14,14,133.0
SC21,2023/12/14,15,133.0
SC21,2023/12/14,16,133.0
SC21,2023/12/14,17,133.0
SC21,2023/12/14,18,133.0
SC21,2023/12/14,19,133.0
SC21,2023/12/14,20,133.0
SC21,2023/12/14,21,133.0
SC21,2023/12/14,22,133.0
SC21,2023/12/14,23,133.0
SC21,2023/12/15,0,133.0
SC21,2023/12/15,1,133.0
SC21,2023/12/15,2,133.0
SC21,2023/12/15,3,133.0
SC21,2023/12/15,4,133.0
SC21,2023/12/15,5,133.0
SC21,2023/12/15,6,133.0
SC21,2023/12/15,7,133.0
SC21,2023/12/15,8,133.0
SC21,2023/12/15,9,133.0
SC21,2023/12/15,10,133.0
SC21,2023/12/15,11,133.0
SC21,2023/12/15,12,133.0
SC21,2023/12/15,13,133.0
SC21,2023/12/15,14,133.0
SC21,2023/12/15,15,133.0
SC21,2023/12/15,16,133.0
SC21,2023/12/15,17,133.0
SC21,2023/12/15,18,133.0
SC21,2023/12/15,19,133.0
SC21,2023/12/15,20,133.0
SC21,2023/12/15,21,133.0
SC21,2023/12/15,22,133.0
SC21,2023/12/15,23,133.0
SC21,2023/12/16,0,133.0
SC21,2023/12/16,1,133.0
SC21,2023/12/16,2,133.0
SC21,2023/12/16,3,133.0
SC21,2023/12/16,4,133.0
SC21,2023/12/16,5,133.0
SC21,2023/12/16,6,133.0
SC21,2023/12/16,7,133.0
SC21,2023/12/16,8,133.0
SC21,2023/12/16,9,133.0
SC21,2023/12/16,10,133.0
SC21,2023/12/16,11,133.0
SC21,2023/12/16,12,133.0
SC21,2023/12/16,13,133.0
SC21,2023/12/16,14,133.0
SC21,2023/12/16,15,133.0
SC21,2023/12/16,16,133.0
SC21,2023/12/16,17,133.0
SC21,2023/12/16,18,133.0
SC21,2023/12/16,19,133.0
SC21,2023/12/16,20,133.0
SC21,2023/12/16,21,133.0
SC21,2023/12/16,22,133.0
SC21,2023/12/16,23,133.0
SC21,2023/12/17,0,133.0
SC21,2023/12/17,1,133.0
SC21,2023/12/17,2,133.0
SC21,2023/12/17,3,133.0
SC21,2023/12/17,4,133.0
SC21,2023/12/17,5,133.0
SC21,2023/12/17,6,133.0
SC21,2023/12/17,7,133.0
SC21,2023/12/17,8,133.0
SC21,2023/12/17,9,133.0
SC21,2023/12/17,10,133.0
SC21,2023/12/17,11,133.0
SC21,2023/12/17,12,133.0
SC21,2023/12/17,13,133.0
SC21,2023/12/17,14,133.0
SC21,2023/12/17,15,133.0
SC21,2023/12/17,16,133.0
SC21,2023/12/17,17,133.0
SC21,2023/12/17,18,133.0
SC21,2023/12/17,19,133.0
SC21,2023/12/17,20,133.0
SC21,2023/12/17,21,133.0
SC21,2023/12/17,22,133.0
SC21,2023/12/17,23,133.0
SC21,2023/12/18,0,133.0
SC21,2023/12/18,1,133.0
SC21,2023/12/18,2,133.0
SC21,2023/12/18,3,133.0
SC21,2023/12/18,4,133.0
SC21,2023/12/18,5,133.0
SC21,2023/12/18,6,133.0
SC21,2023/12/18,7,133.0
SC21,2023/12/18,8,133.0
SC21,2023/12/18,9,133.0
SC21,2023/12/18,10,133.0
SC21,2023/12/18,11,133.0
SC21,2023/12/18,12,133.0
SC21,2023/12/18,13,133.0
SC21,2023/12/18,14,133.0
SC21,2023/12/18,15,133.0
SC21,2023/12/18,16,133.0
SC21,2023/12/18,17,133.0
SC21,2023/12/18,18,133.0
SC21,2023/12/18,19,133.0
SC21,2023/12/18,20,133.0
SC21,2023/12/18,21,133.0
SC21,2023/12/18,22,133.0
SC21,2023/12/18,23,133.0
SC21,2023/12/19,0,133.0
SC21,2023/12/19,1,133.0
SC21,2023/12/19,2,133.0
SC21,2023/12/19,3,133.0
SC21,2023/12/19,4,133.0
SC21,2023/12/19,5,133.0
